"company name","Name of owner","Street","City","District","Tel.","homepage","Email","page_url"
"IPS Ingenieurbüro Peter Schneider Ingenieurbüro für Maschinenbau  ","","Börchemstr. 9","Düsseldorf","Benrath","","www.ips-schneider.de","","https://www.dasoertliche.de/?id=0184058753947389395069&recuid=SBMXFZUWKYIMACVQYJ356RXUSVUCFWZX75IGGAQ&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=18&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Intertec Int.technische Assistenz GmbH  ","","Niederkasseler Lohweg 20","Düsseldorf","Lörick","(02 11) 53 74 05-80","","","https://www.dasoertliche.de/?id=0184032968192389649502&recuid=EJPLR2D7DALUYKSH33PL527TE75JZJP6YKWV7RFVUOX34ZAC&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=17&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"International Business Consulting Engineering GmbH & Co. KG  ","","Berliner Allee 56","Düsseldorf","Friedrichstadt","(02 11) 15 92 87 20","www.ibce.de","","https://www.dasoertliche.de/?id=0184071957068393370086&recuid=HN46F64IPEYFKDK6WXX5LZ6UH3U6VDXR4W2HRMHZV7MPUQYC&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=16&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"International Business Consulting & Engineering GmbH & Co KG  ","","Berliner Allee 56","Düsseldorf","Friedrichstadt","0172 5 32 22 17","www.ibce.de","","https://www.dasoertliche.de/?id=0184062936782393370086&recuid=K2ERFFTYCTADR7JTI7NQ7DREKNQLS6V6FZMCTGIMTAJWYAQ&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=15&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Institut für Schalltechnik, Raumakustik, Wärmeschutz Dr.-Ing. Klapdor GmbH  ","","Kalkumer Str. 173","Düsseldorf","Unterrath","(02 11) 41 85 56-0","http://www.isrw-klapdor.de","","https://www.dasoertliche.de/?id=0184058215890392938153&recuid=XA5UZK4CYNZNMSGM5FB543MWXXRSFEI2SK3OKKHXI2TYEAQ&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=14&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Institut für Lärmschutz GmbH  ","","Arnheimer Str. 107","Düsseldorf","Kaiserswerth","(02 11) 40 10 35","http://www.ifl-acoustics.de","","https://www.dasoertliche.de/?id=0184088670158392846134&recuid=EMUTJSKI5BQE2WSX476IDR4EE3ROLQEKTYRND25CUOAOZCZAAI&action=58&pagePos=8&dar=2&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=13&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"ingenieurwerk Dipl. Ing. Gerd Koch  ","","Borsigstr. 17","Düsseldorf","Oberbilk","(02 11) 77 92 38-0","www.ingenieurwerk.de","","https://www.dasoertliche.de/?id=0184032990855329877721&recuid=CNSTPFRUBYGH2ATW4K7IPWWIC2M37Y5XZQO73N67WX5CSAQ&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=12&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieursgesellschaft mbH Warns Löschmann  ","","Otto-Beche-Str. 36","Düsseldorf","Vennhausen","(02 11) 27 01 92 15","http://wlp-ingenieure.de","","https://www.dasoertliche.de/?id=0184066847984329877721&recuid=O5MX56XIGEIBSPQSVGPK3LXUOKLLFRNHYX4FRDOUVCW3OYYC&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=10&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurgesellschaft BSP Brauns Straetmans Partnerschaft  ","","Kreuzbergstr. 69","Düsseldorf","Kaiserswerth","(02 11) 51 34 09-0","www.bsp-duesseldorf.de","","https://www.dasoertliche.de/?id=0184088623460392938153&recuid=Q22GPAQIMP66RU7DKB2BCYQZQM7AWUBEDWEDAKJDIV23YAQ&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=9&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieure Stötzel | Neeb GmbH  ","","Sistenichstr. 2","Düsseldorf","Benrath","(02 11) 17 80 34 20","http://www.btui.de/","","https://www.dasoertliche.de/?id=0184085020497329877721&recuid=INKUDY4ME4OC2MRGQS6ZZIPYI3E4JP4IZHGFJ54CWT5O7M7BKYBA&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=8&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Wolfgang Schmitz Bausachverständiger  ","","Kastanienhof 41","Düsseldorf","Bilk","(02 11) 3 10 77 11","","","https://www.dasoertliche.de/?id=0184032988897389395069&recuid=L4J5F7ROMNNDC5B26LBPDFV6LLWOV676XJIZP4NV46GWKAQ&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=7&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Töpfer  ","","Hermann-Weill-Str. 2 A","Düsseldorf","Golzheim","(02 11) 45 12 89","www.gj-toepfer.de","","https://www.dasoertliche.de/?id=0184046625030392938153&recuid=WRSABCCGXIW5UA6R4J3MMZGJWH6XXCA52O244H7WEP7Y4AQ&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=6&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Töpfer  ","","Hermann-Weill-Str. 2 A","Düsseldorf","Golzheim","","www.gj-toepfer.de","","https://www.dasoertliche.de/?id=0184073359598392938153&recuid=KY4FY2Q2LBYTQXZT2333VC4VKME4JOPJXLFQEAQ&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=5&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Qualitätsmanagement Ingenieurbüro  ","","Wendersstr. 56","Düsseldorf","Rath","(02 11) 6 41 10 06","","","https://www.dasoertliche.de/?id=0184060199055329877721&recuid=2Z2HM5FFS463QE5T7NL2WAGZ2OFFFRTV3XMJYU5SMC2OYAQ&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=4&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Pieper GmbH  ","","Gumbertstr. 111","Düsseldorf","Eller","(02 11) 21 50 33","","","https://www.dasoertliche.de/?id=0184032991534392938153&recuid=4PNLIXBT42JY3PMGORITQKTX4ZRXUBCKNXRBA2JKIFC5SAQ&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=3&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Oliver Mauss  ","","Benzenbergstr. 2","Düsseldorf","Unterbilk","(02 11) 17 90 01 71","http://www.ibmauss.de","","https://www.dasoertliche.de/?id=0184080620773332974058&recuid=FM3STV4LJV7EKUCO2KJIVS42F26NBWHAVOSDNNHFY7YOUDIC&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=2&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Mike Frajese Management-Informations-Systeme  ","","Kleinschmitthauser Weg 64","Düsseldorf","Unterrath","(02 11) 41 85 89-0","if2000.de","","https://www.dasoertliche.de/?id=0184032975098389395069&recuid=KE3JJZCB2V7T6UJUZTQNPGE3KSKMZHHTT5P2JW4K22VWWAQ&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=1&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Meneghinello  ","","Am Röttchen 32","Düsseldorf","Unterrath","0172 2 11 44 14","","","https://www.dasoertliche.de/?id=0184032979762329877721&recuid=CE7QKPCHJN3H6WDURXD55WESCTIZXD7WTAP3LGXWYGSSWAQ&action=58&pagePos=8&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=176&hitno=0&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Manfred Schwierz  ","","Benrodestr. 35","Düsseldorf","Benrath","(02 11) 20 03 61 75","","","https://www.dasoertliche.de/?id=0184072016731329877721&recuid=VS6SY26ZKT2MFWWJMYFA24AQVFZAMT3AEER3YUDRIEOG3BYC&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=21&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Klimek Baustatik Ingenieurbau  ","","Comeniusstr. 1","Düsseldorf","Oberkassel","(02 11) 4 92 18 86","www.ib-klimek.de","","https://www.dasoertliche.de/?id=0184032992076329877721&recuid=QJTREITXWQXOYAHHVM2IKS6KQ74RDMBAZ2GOGQV5EL4LQAQ&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=20&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Kaczarewski GmbH Jaroslaw Dipl.-Ing.  ","","Graf-Adolf-Str. 70 A","Düsseldorf","Stadtmitte","(02 11) 6 02 09 24","","","https://www.dasoertliche.de/?id=0184032983716393278156&recuid=6DY3USH75S4J5FUVKUCRAOK46VGW222TLD7HOAAQHRWMUAQ&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=19&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Kaczarewski GmbH  ","","Bendemannstr. 11","Düsseldorf","Stadtmitte","(02 11) 1 70 87 59","www.ika-net.de","","https://www.dasoertliche.de/?id=0184086066725353715988&recuid=Y457KHATFJZKSXFCTYV3EJEWYLWEHKDGSLEZG57TO6LSDGOEAI&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=18&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro IBWS Zimmermann GmbH  ","","Lakronstr. 93","Düsseldorf","Gerresheim","(02 11) 28 82 06","","","https://www.dasoertliche.de/?id=0184032985040329877721&recuid=U22P2LG3ST64RU6DMRMVK3YZUM5HGVQPAOTWI5RCBEUZYAQ&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=17&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Höber Engineering GmbH Ingenieurbüro für technische Gebäudeausrüstung  ","","Im Großen Winkel 25","Düsseldorf","Angermund","(02 03) 7 48 05 39","www.hoeber-engineering.de","","https://www.dasoertliche.de/?id=0184060807330329877721&recuid=TBYRWYC6UE4PMFX52ME7KT64TWVFRELF3GLOKYH7EOY2EAQ&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=16&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Günter Dipp Baukoordinierungsgesellschaft  ","","Rheinstahlstr. 4","Düsseldorf","Benrath","0171 4 11 91 71","","","https://www.dasoertliche.de/?id=0184059628740332454969&recuid=LLZHR6RIC25TJFJ7G3BU5DC7L5Y5MOVZKVKCVZSMZRWWAAQ&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=15&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro - Grüterich GmbH  ","","Karl-Anton-Str. 16","Düsseldorf","Stadtmitte","(02 11) 1 73 48-0","www.grueterich.de","","https://www.dasoertliche.de/?id=0184032976433332974058&recuid=FFWNEZZYOYSUOC2M3WKY3YGBFSCP3N4A3MUKFK56XH3RGAQ&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=14&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Grassl GmbH  ","","Adlerstr. 34-40","Düsseldorf","Pempelfort","(02 11) 1 75 97-0","http://www.grassl-ing.de","","https://www.dasoertliche.de/?id=0184077690057392938153&recuid=UCWC6XBSFXS45S6FMVUSM7YBUUHEQ5YJDOQXQLI3HAIJUAQ&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=13&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro für Fahrzeugtechnik Sturm u. Partner KFZ-Sachverständiger  ","","Thomas-Mann-Str. 12","Düsseldorf","Mörsenbroich","(02 11) 8 75 26 13","","","https://www.dasoertliche.de/?id=0184049449706389395069&recuid=T3J5UHNBLKNPBNH3HFVR2T36TM3GIEZ2PKIACSLHHFZ2IAQ&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=12&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Dipl-Ing. H. Vössing GmbH  ","","Brunnenstr. 30","Düsseldorf","Bilk","(02 11) 31 16 09-0","","","https://www.dasoertliche.de/?id=0184032983411329877721&recuid=OYIZXL2L6ZMBQ5QT4KCPBP54OOVYD6OXXB4MXKPZZGGEYAQ&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=11&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Dipl.-Ing. Detlef David GmbH Ingenieurbüro  ","","Liststr. 50","Düsseldorf","Düsseltal","(02 11) 9 64 73-0","www.davidgmbh.de","","https://www.dasoertliche.de/?id=0184087409000365549918&recuid=DENVFCU4DBJHO7D46P54B6VWDSQ6HEFTVQMLDYX2Z6CSGAQ&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=10&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieurbüro Delta Umwelttechnik GmbH & Co. KG  ","","Niederrheinstr. 102","Düsseldorf","Lohausen","(02 11) 1 71 44 97-0","http://www.delta-umwelttechnik.de","","https://www.dasoertliche.de/?id=0184085709516334961844&recuid=OHCOWUWXQ2GR7IYUBD2DBE3JORHJ4BN2LD7ML6L6YN2N2IWTY4BA&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=9&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ingenieur Technischerdienst Umwelttechnik ITU  ","","Offenbacher Weg 32","Düsseldorf","Oberbilk","01805 00 62 24","","","https://www.dasoertliche.de/?id=0184032993725329877721&recuid=FDCVIW2FVWGENISNPDVSPYLIFVKZWNVGNUTHDOZMX5NBEAQ&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=8&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ing.Büro Takayanagi Hirohito  ","","Füllenbachstr. 11","Düsseldorf","Golzheim","","","","https://www.dasoertliche.de/?id=0184058222281329877721&recuid=KEUXLPEZQ5QD6TT74D6M7BEEKTQ2PFXTQBP3HQNE46EWWAQ&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=7&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ing.Büro Takayanagi Hirohito  ","","Füllenbachstr. 11","Düsseldorf","Golzheim","(02 11) 4 54 13 81","","","https://www.dasoertliche.de/?id=0184051025231329877721&recuid=EHLIVTDG66PU7MIPDGVXT433EQJ5O2MDP4XUNMK3S53BWAQ&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=6&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ing. Büro Möller & Meyer Dssd Ing.Ges.techn.Geb.Ausrüst.mbH  ","","Am Heidberg 12","Düsseldorf","Unterbach","(02 11) 51 87 88-0","www.moellerpartner.de","","https://www.dasoertliche.de/?id=0184081361275389395069&recuid=MBK3GNNKSEOA4MSOV2ZL7AHYMX65DMWC7RXP33VVQHFFUAQ&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=5&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ing.-Büro Dipl.-Ing. H. Vössing GmbH Ingenieurbüro  ","","Merowingerstr. 6","Düsseldorf","Bilk","(02 11) 9 34 49-0","www.voessing.de","","https://www.dasoertliche.de/?id=0184061672355395442917&recuid=ZJ55UDUTUQZKIHHE3A64GHOWZ7QUJ4LAZTF7CF6AB657AAQ&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=4&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ing.-Büro Dipl.-Ing. H. Vössing GmbH Ingenieurbüro  ","","Brunnenstr. 29-31","Düsseldorf","Bilk","(02 11) 90 54-5","http://www.voessing.de","","https://www.dasoertliche.de/?id=0184061672339389395069&recuid=XMM5R4JJC5INK7UVRJGKC3FUX2EGVVARBNM4EAG4PMRQE&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=3&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ing.-Büro Dipl.-Ing. H. Vössing GmbH Ingenieurbüro  ","","Merowingerstr. 6","Düsseldorf","Bilk","","www.voessing.de","","https://www.dasoertliche.de/?id=0184061672354395442917&recuid=QGVAWRKC57R67TNPBB3BEVQHQSNTI5Z2N5AZAAQ&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=2&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Ing.-Büro Dipl.-Ing. H. Vössing GmbH Ingenieurbüro  ","","Brunnenstr. 29-31","Düsseldorf","Bilk","","http://www.voessing.de","","https://www.dasoertliche.de/?id=0184061672356389395069&recuid=5DPB7IXOISLYNOOGPIPWMP3T5XXVEASTDMUOIAQ&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=1&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Iller Manfred Ing.Büro Anwendungstechnik  ","","Beverweg 41","Düsseldorf","Gerresheim","(02 11) 23 27 99","","","https://www.dasoertliche.de/?id=0184032968987329877721&recuid=EUKPG2B3U5OUS6CAR6T7L3FZECFYDS4MUMSJVZG3WSHR6AQ&action=58&pagePos=7&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=151&hitno=0&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Identa Verwaltungs GmbH  ","","Rolander Weg 54","Düsseldorf","Ludenberg","(02 11) 17 60 71 84","www.planungsbuero-identa.de","","https://www.dasoertliche.de/?id=0184081199581392938153&recuid=EGOKYVKIGPKUL6KPIHBHZQJREQGKWQXKACXJ3MLD5QYI26UDT4BA&action=58&pagePos=6&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=126&hitno=21&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"Icomera Germany GmbH  ","","Niederkasseler Lohweg 18","Düsseldorf","Lörick","0174 8 98 88 87","","","https://www.dasoertliche.de/?id=0184088172826382654618&recuid=ZWXE72H4CHT25QNAGR7SIKIDZB4WENRZBHBVWQQLF5WPOAQ&action=58&pagePos=6&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=126&hitno=20&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"IBW Ingenieurgesellschaft mbH  ","","Kasernenstr. 27","Düsseldorf","Carlstadt","(02 11) 20 96 46-0","","","https://www.dasoertliche.de/?id=0184068019460329877721&recuid=73ZHJQP7GS53ZJO6OZKE4JC77M7COWC7LPYF4YBUAMZMIAQ&action=58&pagePos=6&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=126&hitno=18&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"IBFT Dr. Küffner & Lummertzheim GmbH  ","","Kaiser-Friedrich-Ring 11","Düsseldorf","Oberkassel","(02 11) 5 58 00 44","","","https://www.dasoertliche.de/?id=0184078198385353715988&recuid=X7E37IVO72AP3D7LHBZWAYDEXJCRMNQ5MCYQC6D5NIEIKAQ&action=58&pagePos=6&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=126&hitno=17&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"IBB GmbH Ingenieurbüro Bernd Buchmann  ","","Am Mühlenacker 10 A","Düsseldorf","Wittlaer","(02 11) 5 00 80 23-0","www.i3b.de","","https://www.dasoertliche.de/?id=0184086823853392414252&recuid=VTRV25VLNKVO5IMMJYVVWT2OVECSK73XP4R6E2QGH5HAZWIC&action=58&pagePos=6&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=126&hitno=16&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"HYDRO-INGENIEURE - Planungsgesellschaft für Siedlungswasserwirtschaft mbH  ","","Stockkampstr. 10","Düsseldorf","Pempelfort","(02 11) 4 49 91-0","http://www.hydro-ingenieure.de","","https://www.dasoertliche.de/?id=0184086217631353715988&recuid=ECAAGSOINPEHTRDSD6TRHQZNEU3OI3EJG4QWZP2USAWMMIRDAI&action=58&pagePos=6&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=126&hitno=15&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
"HW-Ingenieure GmbH Ingenieurbüro  ","","Holzstr. 2","Düsseldorf","Hafen","(02 11) 30 27 06-0","www.hw-ing.de","","https://www.dasoertliche.de/?id=0184066993601329877721&recuid=IHRACTYAISVBNTYIEONB7GCPIQLP4APAJNHRVJSHWYRHWAQ&action=58&pagePos=6&dar=1&kw=Ingenieurb%c3%bcro&form_name=detail&lastFormName=search_nat&ci=D%c3%bcsseldorf&recFrom=126&hitno=14&kgs=05111000&zvo_ok=0&radius=5&orderby=name&ttforderby=rel&buc=184&verlNr=102&page=78&context=11"
